Marital Status_1;Marital Status_2;Marital Status_3;Marital Status_4;Marital Status_5;Marital Status_6;Application mode_1;Application mode_2;Application mode_5;Application mode_7;Application mode_10;Application mode_15;Application mode_16;Application mode_17;Application mode_18;Application mode_26;Application mode_27;Application mode_39;Application mode_42;Application mode_43;Application mode_44;Application mode_51;Application mode_53;Application mode_57;Application order;Course_33;Course_8014;Course_9003;Course_9070;Course_9085;Course_9119;Course_9130;Course_9147;Course_9238;Course_9254;Course_9500;Course_9556;Course_9670;Course_9773;Course_9853;Course_9991;Daytime/evening attendance_0;Daytime/evening attendance_1;Previous qualification Group;Previous qualification (grade);Nationality Group;Mother's qualification Group;Father's qualification Group;Mother's occupation Group;Father's occupation Group;Admission grade;Displaced_0;Displaced_1;Educational special needs_0;Educational special needs_1;Debtor_0;Debtor_1;Tuition fees up to date_0;Tuition fees up to date_1;Gender_0;Gender_1;Scholarship holder_0;Scholarship holder_1;Age at enrollment;International_0;International_1;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 1st sem (Approved/Enrolled);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Curricular units 2nd sem (Approved/Enrolled);Unemployment rate;Inflation rate;GDP;Target
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;-2.521701132938103;-0.1214770475671133;0.602539580474568;0.4972550548264857;0.8756691875602887;0.7911010143447129;-0.1853411747342829;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2.9667430685087566;1.0;0.0;0.9335612016085679;1.108598395462579;0.1620112789484666;1.3120436450712307;0.4622285358924971;-0.19510038549371417;1.0;1.2548133832618593;0.2635066183671337;-0.2787329834141509;0.7757963939703245;0.851065439721258;-0.1953286328602169;1.0;-0.31126383531171326;0.1105955335416928;0.7861290112223432;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.22816762838921406;0.015750484651191273;-0.1214770475671133;1.9239911105177545;1.9729104443115646;1.4272022903372021;1.3775443883450558;-2.053526641031063;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.6831698971054834;1.0;0.0;-0.2960726929530288;-0.25873930235212805;0.4105913987420939;-1.5782621739277611;-2.3005628744734303;1.1974602881081728;0.0;-0.28091724791551126;-0.8462499904801968;0.5349620290739011;-1.526458995479407;-1.9774569053951099;-0.1953286328602169;0.0;-1.4996667799961034;0.9774836519326755;0.1526490893579646;0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.9894166250565177;0.015750484651191273;-0.1214770475671133;0.602539580474568;0.4972550548264857;0.8756691875602887;1.3775443883450558;-1.6352761635019333;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.5861475399415443;1.0;0.0;-0.2960726929530288;-0.25873930235212805;-2.075209799194179;-1.5782621739277611;-2.3005628744734303;-0.19510038549371417;0.0;-0.28091724791551126;-0.2913716860565315;-2.1773546792196057;-1.526458995479407;-1.9774569053951099;-0.1953286328602169;0.0;0.8400015173512893;-1.1174959675121992;0.3623220212426533;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17858070812990415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.22816762838921406;-0.22189604146744313;5.2196257798637244;0.602539580474568;-0.9784003346585932;0.8756691875602887;0.7911010143447129;-0.004099301138326006;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-0.5854818647852238;0.0;1.0;-0.2960726929530288;-0.25873930235212805;-0.0865688408451607;0.34860837207156675;0.47393528009429114;-0.19510038549371417;1.0;-0.28091724791551126;-0.2913716860565315;-0.5499646542435016;0.4469027669060771;0.4975001461057588;-0.1953286328602169;1.0;-0.19985105924755212;-0.4673298787189622;0.9110405451110939;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6701909997438142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;-0.22189604146744313;-0.1214770475671133;-0.7189119495686185;0.4972550548264857;-0.7789301207704515;-0.3817857336559728;-0.1504869682735221;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;-0.5854818647852238;1.0;0.0;-0.2960726929530288;-0.25873930235212805;-0.5837290804324153;0.34860837207156675;0.4388150495961231;-0.19510038549371417;1.0;-0.28091724791551126;-0.2913716860565315;-0.00750131258480024;0.11800913984182976;0.5736526707673241;-0.1953286328602169;0.8333333333333334;-1.0168780837180698;0.1105955335416928;1.5757483504476602;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17858070812990415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;0.16140480711100016;-0.1214770475671133;0.602539580474568;0.4972550548264857;0.8756691875602887;1.3775443883450558;-0.28293295282441266;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;-0.7123470409742945;1.0;0.0;-0.2960726929530288;0.19703993025277428;0.4105913987420939;0.6697534630714548;0.4657873860792695;-0.19510038549371417;1.0;-0.28091724791551126;0.8183849227907989;1.3486570415619532;0.4469027669060771;0.5343071990575775;-0.1953286328602169;0.75;1.434202989693484;1.1219650049978391;-1.8013241907589215;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;-1.371798587202773;-0.1214770475671133;-0.7189119495686185;-0.9784003346585932;-1.8819963263242783;1.3775443883450558;-0.8336294149044341;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;-0.33175151240708234;1.0;0.0;1.7533171313162987;2.0201568606723836;0.9077516383293485;1.3120436450712307;0.1812666982287936;-0.19510038549371417;0.8181818181818182;1.2548133832618593;0.8183849227907989;0.8061936999032518;-0.539778114286665;0.624421021176305;-0.1953286328602169;0.375;1.434202989693484;1.1219650049978391;-1.8013241907589215;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4159961455507695;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;-1.2184782477713956;-0.1214770475671133;0.602539580474568;0.4972550548264857;-0.22739701799353815;-0.3817857336559728;0.2817051918399124;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;-0.33175151240708234;1.0;0.0;-0.2960726929530288;-0.25873930235212805;-0.5837290804324153;-1.257117082927873;0.6495364283707041;-0.19510038549371417;0.1666666666666666;-0.28091724791551126;-0.2913716860565315;-0.2787329834141509;-1.526458995479407;-1.9774569053951099;8.729473223907318;0.0;-0.8311901236111339;-1.4786993501751085;-1.381978326989544;0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4159961455507695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;0.8513463345521981;-0.1214770475671133;0.602539580474568;0.4972550548264857;0.8756691875602887;-0.3817857336559728;0.2607926679634551;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-0.7123470409742945;1.0;0.0;-0.2960726929530288;0.19703993025277428;-0.0865688408451607;0.6697534630714548;0.828649600329098;-0.19510038549371417;1.0;-0.28091724791551126;0.8183849227907989;0.26373035824455043;1.1046900210345718;0.9946069041016633;-0.1953286328602169;1.0;0.8400015173512893;-1.1174959675121992;0.3623220212426533;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;-0.6051968900458864;-0.1214770475671133;0.602539580474568;0.4972550548264857;-1.330463223547365;1.3775443883450558;0.2817051918399124;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;-0.5854818647852238;1.0;0.0;-0.2960726929530288;-0.7145185349570304;0.6591715185357212;-0.9359719919279851;-0.08798839734032952;2.59002096171006;0.4;-0.28091724791551126;-0.8462499904801968;0.26373035824455043;-1.526458995479407;-1.9774569053951099;3.6295864486115836;0.0;-0.31126383531171326;0.1105955335416928;0.7861290112223432;0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-3.294330364945393;0.5447056556894434;-0.1214770475671133;0.602539580474568;0.4972550548264857;-0.22739701799353815;0.7911010143447129;1.4667482115057806;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.6980913066180492;1.0;0.0;2.5730730610240298;2.0201568606723836;0.6591715185357212;1.9543338270710067;0.5920669620068766;-0.19510038549371417;1.0;1.7667235936543162;0.8183849227907989;-0.00750131258480024;1.1046900210345718;0.8306674415001065;-0.1953286328602169;1.0;0.28293763703048147;-0.5395705552515441;0.8084346422739058;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;-0.22189604146744313;-0.1214770475671133;-2.040363479611805;-0.9784003346585932;-1.8819963263242783;-0.9682291076563156;1.9477362606642805;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.4443609542399076;1.0;0.0;-0.2960726929530288;-0.25873930235212805;-0.0865688408451607;0.027463281071678808;1.1060994164180347;-0.19510038549371417;0.8333333333333334;-0.28091724791551126;-0.2913716860565315;0.5349620290739011;-0.2108844872224176;1.0686440810674978;-0.1953286328602169;0.6666666666666666;-1.0168780837180698;0.1105955335416928;1.5757483504476602;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17858070812990415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;-0.06857570203606582;-0.1214770475671133;0.602539580474568;0.4972550548264857;0.8756691875602887;0.20465764034437006;0.07257995307534743;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;-0.5854818647852238;1.0;0.0;-0.2960726929530288;0.6528191628576766;-0.0865688408451607;0.6697534630714548;0.8467114336985823;-0.19510038549371417;0.875;-0.28091724791551126;0.8183849227907989;-0.00750131258480024;0.7757963939703245;0.8660239716231817;-0.1953286328602169;0.875;-0.31126383531171326;0.1105955335416928;0.7861290112223432;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.22816762838921406;-1.7550994357812162;-0.1214770475671133;1.9239911105177545;1.9729104443115646;1.4272022903372021;1.3775443883450558;2.1498906581366937;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.5861475399415443;1.0;0.0;1.7533171313162987;0.6528191628576766;1.1563317581229757;0.9908985540713428;0.5968560836770589;-0.19510038549371417;1.0;0.7429031728694026;-0.2913716860565315;0.26373035824455043;0.4469027669060771;0.4023094902788023;-0.1953286328602169;1.0;-1.4996667799961034;0.9774836519326755;0.1526490893579646;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.22816762838921406;-0.9118375689086411;-0.1214770475671133;0.602539580474568;0.4972550548264857;0.8756691875602887;0.20465764034437006;-0.4572039851282168;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-0.7123470409742945;1.0;0.0;-0.2960726929530288;-0.25873930235212805;-0.5837290804324153;0.34860837207156675;0.40369481909795507;-0.19510038549371417;1.0;-0.28091724791551126;-0.2913716860565315;-0.2787329834141509;0.4469027669060771;0.3615134957403122;-0.1953286328602169;1.0;1.434202989693484;1.1219650049978391;-1.8013241907589215;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6701909997438142;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;2.614530238013037;-0.1214770475671133;-0.7189119495686185;-0.9784003346585932;0.32413608478337524;-1.5546724816566584;2.1847448645974543;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;-0.7123470409742945;1.0;0.0;-0.2960726929530288;-0.25873930235212805;-0.5837290804324153;0.34860837207156675;0.8953780376434533;-0.19510038549371417;1.0;-0.28091724791551126;-0.2913716860565315;-0.5499646542435016;0.4469027669060771;0.7196116770032616;-0.1953286328602169;1.0;1.434202989693484;1.1219650049978391;-1.8013241907589215;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.22816762838921406;1.541287861993396;-0.1214770475671133;-0.7189119495686185;-0.9784003346585932;-0.7789301207704515;-0.3817857336559728;2.1568614994288455;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;-0.7123470409742945;1.0;0.0;-0.2960726929530288;-0.25873930235212805;-0.5837290804324153;0.34860837207156675;0.8251375766471172;-0.19510038549371417;1.0;-0.28091724791551126;-0.2913716860565315;-0.5499646542435016;0.4469027669060771;0.846532550169995;-0.1953286328602169;1.0;-1.0168780837180698;0.1105955335416928;1.5757483504476602;1
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.9894166250565177;0.015750484651191273;-0.1214770475671133;0.602539580474568;0.4972550548264857;0.8756691875602887;-0.9682291076563156;-1.6352761635019333;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2.3324171875634025;1.0;0.0;-0.2960726929530288;-0.25873930235212805;-2.075209799194179;-1.5782621739277611;-2.3005628744734303;-0.19510038549371417;0.0;-0.28091724791551126;-0.2913716860565315;-2.1773546792196057;-1.526458995479407;-1.9774569053951099;-0.1953286328602169;0.0;1.434202989693484;1.1219650049978391;-1.8013241907589215;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1618012913577243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;-1.5251189266341503;-0.1214770475671133;-0.7189119495686185;0.4972550548264857;0.32413608478337524;0.20465764034437006;-1.0218421297925429;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;-0.45861668859615307;1.0;0.0;-0.2960726929530288;-0.25873930235212805;-0.0865688408451607;0.027463281071678808;0.14380511931170956;-0.19510038549371417;0.8333333333333334;-0.28091724791551126;-0.2913716860565315;-0.00750131258480024;-0.2108844872224176;0.2595235065383676;-0.1953286328602169;0.6666666666666666;-1.0168780837180698;0.1105955335416928;1.5757483504476602;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;0.2380649768266888;-0.1214770475671133;-0.7189119495686185;-2.454055724143672;0.8756691875602887;-0.3817857336559728;0.7069265106611942;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;-0.45861668859615307;1.0;0.0;-0.2960726929530288;-0.7145185349570304;-0.8323092002260426;-1.5782621739277611;-2.3005628744734303;-0.19510038549371417;0.0;-0.28091724791551126;-0.8462499904801968;-0.8211963250728523;-1.526458995479407;-1.9774569053951099;-0.1953286328602169;0.0;0.39435041309464264;1.7721310937910764;-0.7484984051251654;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;0.008084467679622842;-0.1214770475671133;0.602539580474568;0.4972550548264857;-0.22739701799353815;0.20465764034437006;-0.4572039851282168;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;-0.45861668859615307;1.0;0.0;-0.2960726929530288;-0.7145185349570304;0.1620112789484666;-0.29368180992820914;0.22809367082154203;1.1974602881081728;0.8;-0.28091724791551126;-0.8462499904801968;-0.5499646542435016;0.11800913984182976;0.5736526707673241;-0.1953286328602169;1.0;-0.8311901236111339;-1.4786993501751085;-1.381978326989544;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;0.5447056556894434;-0.1214770475671133;-2.040363479611805;-2.454055724143672;-1.8819963263242783;0.20465764034437006;0.9090809081336073;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;-0.20488633621801164;1.0;0.0;0.5236832367547023;-0.25873930235212805;0.1620112789484666;0.34860837207156675;0.5090555084852456;-0.19510038549371417;1.0;0.2309929624769456;-0.2913716860565315;0.26373035824455043;-0.2108844872224176;0.21192817862488936;-0.1953286328602169;0.6666666666666666;0.8400015173512893;-1.1174959675121992;0.3623220212426533;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.22816762838921406;-1.7550994357812162;-0.1214770475671133;0.602539580474568;0.4972550548264857;0.8756691875602887;0.7911010143447129;0.8393724952120857;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2.078686835185261;1.0;0.0;-0.2960726929530288;-0.7145185349570304;-2.075209799194179;-1.5782621739277611;-2.3005628744734303;-0.19510038549371417;0.0;-0.28091724791551126;-0.8462499904801968;-2.1773546792196057;-1.526458995479407;-1.9774569053951099;-0.1953286328602169;0.0;0.39435041309464264;1.7721310937910764;-0.7484984051251654;0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.22816762838921406;1.31130735284633;-0.1214770475671133;0.602539580474568;0.4972550548264857;0.8756691875602887;0.7911010143447129;0.3374719221771305;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.6831698971054834;1.0;0.0;-0.2960726929530288;-0.7145185349570304;-0.5837290804324153;-0.29368180992820914;0.2807740155151873;-0.19510038549371417;0.8;-0.28091724791551126;-0.8462499904801968;-0.5499646542435016;0.11800913984182976;-0.041913569612390296;-0.1953286328602169;1.0;-0.31126383531171326;0.1105955335416928;0.7861290112223432;0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.9894166250565177;0.015750484651191273;-0.1214770475671133;0.602539580474568;0.4972550548264857;0.8756691875602887;1.3775443883450558;1.097293623021715;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.317495778050837;1.0;0.0;-0.2960726929530288;-0.7145185349570304;0.6591715185357212;0.027463281071678808;0.8000516980208847;-0.19510038549371417;1.0;-0.28091724791551126;-0.8462499904801968;1.619888712391304;0.11800913984182976;0.7592744496298891;6.179529836259451;1.0;1.694166133843194;-0.6840519083167078;-0.4005305607207886;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.5330813682780895;-0.9884977386243297;-0.1214770475671133;-2.040363479611805;-0.9784003346585932;-1.8819963263242783;-0.9682291076563156;-0.48508735029682587;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;-0.45861668859615307;1.0;0.0;-0.2960726929530288;-0.25873930235212805;-0.5837290804324153;-1.5782621739277611;-2.3005628744734303;-0.19510038549371417;0.0;-0.28091724791551126;-0.2913716860565315;-0.5499646542435016;-1.526458995479407;-1.9774569053951099;-0.1953286328602169;0.0;0.28293763703048147;-0.5395705552515441;0.8084346422739058;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17858070812990415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;0.3913853162580661;-0.1214770475671133;0.602539580474568;-0.9784003346585932;-0.22739701799353815;-0.3817857336559728;0.07257995307534743;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;-0.5854818647852238;1.0;0.0;-0.2960726929530288;0.19703993025277428;-0.335148960638788;0.6697534630714548;0.69348688767329;-0.19510038549371417;1.0;-0.28091724791551126;0.8183849227907989;0.26373035824455043;1.1046900210345718;0.90258927077021;-0.1953286328602169;1.0;-0.19985105924755212;-0.4673298787189622;0.9110405451110939;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5672244376770509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.22816762838921406;-1.2184782477713956;-0.1214770475671133;0.602539580474568;0.4972550548264857;-0.22739701799353815;0.20465764034437006;-0.6175333348477174;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;-0.5854818647852238;1.0;0.0;-0.2960726929530288;-0.7145185349570304;-0.5837290804324153;0.027463281071678808;0.05951656780187706;-0.19510038549371417;1.0;-0.28091724791551126;-0.8462499904801968;-0.8211963250728523;0.11800913984182976;0.5355764084365413;-0.1953286328602169;1.0;0.28293763703048147;-0.5395705552515441;0.8084346422739058;1
